assists,blocks,field_goal_attempts,field_goals,free_throw_attempts,free_throws,match_date,minutes,personal_fouls,player_name,points,quarter,rebounds,source_url,steals,team,three_point_field_goal_attempts,three_point_field_goals,turnovers
0,0,3,1,1,1,20240204,4:27,0,Naz Reid,3,Q4,2,https://www.basketball-reference.com/boxscores/202402040MIN.html,0,MIN,1,0,0
,,,,,,20240205,,,Leaky Black,,Q4,,https://www.basketball-reference.com/boxscores/202402050CHO.html,,CHO,,,
0,0,2,1,2,2,20240205,12:00,0,P.J. Washington,4,Q4,1,https://www.basketball-reference.com/boxscores/202402050CHO.html,0,CHO,0,0,0
,,,,,,20240206,,,Luke Kennard,,Q4,,https://www.basketball-reference.com/boxscores/202402060NYK.html,,MEM,,,
2,0,7,5,0,0,20240206,12:00,0,David Roddy,13,Q4,0,https://www.basketball-reference.com/boxscores/202402060NYK.html,0,MEM,4,3,2
,,,,,,20240205,,,Trayce Jackson-Davis,,Q4,,https://www.basketball-reference.com/boxscores/202402050BRK.html,,GSW,,,
,,,,,,20240205,,,Cory Joseph,,Q4,,https://www.basketball-reference.com/boxscores/202402050BRK.html,,GSW,,,
1,0,4,2,4,4,20240207,8:09,0,Darius Garland,8,Q4,0,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,CLE,1,0,0
0,0,0,0,0,0,20240204,2:56,0,Nickeil Alexander-Walker,0,Q4,2,https://www.basketball-reference.com/boxscores/202402040MIN.html,0,MIN,0,0,0
0,0,1,1,0,0,20240205,4:34,1,Bryce McGowens,2,Q4,3,https://www.basketball-reference.com/boxscores/202402050CHO.html,0,CHO,0,0,0
1,2,6,3,4,2,20240206,12:00,1,GG Jackson II,10,Q4,3,https://www.basketball-reference.com/boxscores/202402060NYK.html,1,MEM,4,2,0
2,0,3,1,0,0,20240205,12:00,0,Mikal Bridges,2,Q4,3,https://www.basketball-reference.com/boxscores/202402050BRK.html,0,BRK,1,0,0
0,0,0,0,0,0,20240207,4:52,0,Max Strus,0,Q4,1,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,CLE,0,0,0
0,0,1,0,2,1,20240204,7:45,0,Jordan McLaughlin,1,Q4,0,https://www.basketball-reference.com/boxscores/202402040MIN.html,0,MIN,1,0,0
0,0,3,1,0,0,20240205,4:22,0,Nick Smith Jr.,2,Q4,0,https://www.basketball-reference.com/boxscores/202402050CHO.html,0,CHO,1,0,0
0,0,1,0,0,0,20240206,7:09,0,Tosan Evbuomwan,0,Q4,0,https://www.basketball-reference.com/boxscores/202402060NYK.html,0,MEM,1,0,0
2,0,2,0,0,0,20240205,10:51,0,Spencer Dinwiddie,0,Q4,1,https://www.basketball-reference.com/boxscores/202402050BRK.html,0,BRK,0,0,0
0,1,2,2,0,0,20240207,4:51,1,Evan Mobley,5,Q4,3,https://www.basketball-reference.com/boxscores/202402070WAS.html,1,CLE,1,1,1
2,0,1,1,0,0,20240204,2:51,0,Kyle Anderson,2,Q4,0,https://www.basketball-reference.com/boxscores/202402040MIN.html,0,MIN,0,0,0
0,0,0,0,0,0,20240205,4:36,1,JT Thor,0,Q4,0,https://www.basketball-reference.com/boxscores/202402050CHO.html,0,CHO,0,0,0
,,,,,,20240206,,,Derrick Rose,,Q4,,https://www.basketball-reference.com/boxscores/202402060NYK.html,,MEM,,,
,,,,,,20240206,,,Matthew Hurt,,Q4,,https://www.basketball-reference.com/boxscores/202402060NYK.html,,MEM,,,
1,0,6,5,0,0,20240207,9:43,0,CJ McCollum,13,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,NOP,4,3,0
0,0,5,2,5,4,20240205,10:56,2,Cam Thomas,8,Q4,0,https://www.basketball-reference.com/boxscores/202402050BRK.html,0,BRK,1,0,0
1,0,2,1,0,0,20240207,8:38,0,Isaac Okoro,2,Q4,0,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,CLE,1,0,0
0,0,2,2,0,0,20240204,4:16,1,Luka Garza,5,Q4,0,https://www.basketball-reference.com/boxscores/202402040MIN.html,0,MIN,1,1,0
,,,,,,20240205,,,James Bouknight,,Q4,,https://www.basketball-reference.com/boxscores/202402050CHO.html,,CHO,,,
,,,,,,20240205,,,Nathan Mensah,,Q4,,https://www.basketball-reference.com/boxscores/202402050CHO.html,,CHO,,,
0,0,3,2,0,0,20240206,9:50,0,Precious Achiuwa,4,Q4,3,https://www.basketball-reference.com/boxscores/202402060NYK.html,0,NYK,0,0,0
2,0,1,0,2,1,20240207,5:16,0,Brandon Ingram,1,Q4,2,https://www.basketball-reference.com/boxscores/202402070LAC.html,1,NOP,1,0,0
0,1,0,0,0,0,20240205,2:12,1,Nic Claxton,0,Q4,0,https://www.basketball-reference.com/boxscores/202402050BRK.html,0,BRK,0,0,0
0,0,1,0,0,0,20240207,4:02,1,Georges Niang,0,Q4,0,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,CLE,0,0,0
1,0,2,1,0,0,20240204,4:16,0,Wendell Moore Jr.,2,Q4,0,https://www.basketball-reference.com/boxscores/202402040MIN.html,0,MIN,1,0,1
,,,,,,20240205,,,Frank Ntilikina,,Q4,,https://www.basketball-reference.com/boxscores/202402050CHO.html,,CHO,,,
0,0,8,4,5,4,20240206,8:35,0,Donte DiVincenzo,14,Q4,2,https://www.basketball-reference.com/boxscores/202402060NYK.html,0,NYK,5,2,1
2,0,8,5,4,3,20240207,8:04,0,Zion Williamson,13,Q4,1,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,NOP,0,0,0
0,0,0,0,0,0,20240205,1:09,2,Cameron Johnson,0,Q4,0,https://www.basketball-reference.com/boxscores/202402050BRK.html,1,BRK,0,0,1
1,0,2,1,0,0,20240207,8:57,0,Sam Merrill,3,Q4,0,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,CLE,2,1,0
0,0,0,0,0,0,20240204,4:16,1,Troy Brown Jr.,0,Q4,1,https://www.basketball-reference.com/boxscores/202402040MIN.html,0,MIN,0,0,0
0,0,3,1,4,3,20240206,12:00,0,Josh Hart,5,Q4,3,https://www.basketball-reference.com/boxscores/202402060NYK.html,0,NYK,1,0,1
0,0,4,1,1,1,20240208,3:49,0,Donovan Mitchell,3,Q4,0,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,CLE,2,0,0
0,0,2,0,2,1,20240207,6:55,2,Herbert Jones,1,Q4,3,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,NOP,1,0,0
3,1,2,0,5,3,20240205,10:12,2,Dennis Smith Jr.,3,Q4,3,https://www.basketball-reference.com/boxscores/202402050BRK.html,0,BRK,0,0,2
,,,,,,20240207,,,Caris LeVert,,Q4,,https://www.basketball-reference.com/boxscores/202402070WAS.html,,CLE,,,
,,,,,,20240207,,,Dean Wade,,Q4,,https://www.basketball-reference.com/boxscores/202402070WAS.html,,CLE,,,
0,0,3,0,0,0,20240204,4:16,0,Shake Milton,0,Q4,2,https://www.basketball-reference.com/boxscores/202402040MIN.html,0,MIN,0,0,0
0,1,1,0,0,0,20240206,8:08,1,Isaiah Hartenstein,0,Q4,1,https://www.basketball-reference.com/boxscores/202402060NYK.html,2,NYK,0,0,0
0,0,0,0,0,0,20240208,3:49,0,Jarrett Allen,0,Q4,1,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,CLE,0,0,0
,,,,,,20240207,,,Jonas Valančiūnas,,Q4,,https://www.basketball-reference.com/boxscores/202402070LAC.html,,NOP,,,
1,0,0,0,0,0,20240207,8:35,3,Larry Nance Jr.,0,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,2,NOP,0,0,0
0,0,7,5,0,0,20240205,12:00,2,Royce O'Neale,15,Q4,1,https://www.basketball-reference.com/boxscores/202402050BRK.html,1,BRK,7,5,1
0,0,1,1,0,0,20240207,7:17,1,Daniel Gafford,2,Q4,1,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,WAS,0,0,0
0,0,1,0,1,1,20240206,2:37,0,Jalen Brunson,1,Q4,0,https://www.basketball-reference.com/boxscores/202402060NYK.html,0,NYK,0,0,1
3,0,0,0,0,0,20240208,5:00,0,Darius Garland,0,Q4,0,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,CLE,0,0,0
1,0,0,0,0,0,20240207,2:47,0,Trey Murphy III,0,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,NOP,0,0,0
0,0,0,0,0,0,20240205,0:40,0,Lonnie Walker IV,0,Q4,0,https://www.basketball-reference.com/boxscores/202402050BRK.html,0,BRK,0,0,0
0,0,3,0,0,0,20240207,7:09,1,Kyle Kuzma,0,Q4,0,https://www.basketball-reference.com/boxscores/202402070WAS.html,1,WAS,1,0,1
1,0,5,1,0,0,20240206,10:40,2,Miles McBride,2,Q4,0,https://www.basketball-reference.com/boxscores/202402060NYK.html,2,NYK,1,0,0
0,0,2,1,0,0,20240208,5:00,1,Evan Mobley,2,Q4,2,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,CLE,0,0,0
0,0,2,1,0,0,20240207,5:05,1,Dyson Daniels,2,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,NOP,1,0,0
,,,,,,20240205,,,Dorian Finney-Smith,,Q4,,https://www.basketball-reference.com/boxscores/202402050BRK.html,,BRK,,,
,,,,,,20240205,,,Harry Giles,,Q4,,https://www.basketball-reference.com/boxscores/202402050BRK.html,,BRK,,,
0,0,4,4,0,0,20240207,7:09,1,Tyus Jones,10,Q4,0,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,WAS,2,2,0
0,0,0,0,0,0,20240206,3:52,0,Taj Gibson,0,Q4,0,https://www.basketball-reference.com/boxscores/202402060NYK.html,0,NYK,0,0,1
2,0,3,1,0,0,20240208,6:29,0,Anthony Edwards,3,Q4,0,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIN,2,1,0
,,,,,,20240208,,,Max Strus,,Q4,,https://www.basketball-reference.com/boxscores/202402080BRK.html,,CLE,,,
0,2,3,2,0,0,20240208,6:39,3,Isaac Okoro,5,Q4,2,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,CLE,2,1,0
0,0,2,2,0,0,20240207,6:44,0,Jose Alvarado,5,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,NOP,1,1,0
,,,,,,20240205,,,Day'Ron Sharpe,,Q4,,https://www.basketball-reference.com/boxscores/202402050BRK.html,,BRK,,,
,,,,,,20240205,,,Trendon Watford,,Q4,,https://www.basketball-reference.com/boxscores/202402050BRK.html,,BRK,,,
2,0,2,0,0,0,20240207,4:18,1,Jordan Poole,0,Q4,1,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,WAS,2,0,1
1,0,1,0,0,0,20240206,4:18,0,Malachi Flynn,0,Q4,0,https://www.basketball-reference.com/boxscores/202402060NYK.html,0,NYK,0,0,0
1,0,1,1,0,0,20240208,8:53,1,Rudy Gobert,2,Q4,1,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIN,0,0,0
0,0,6,4,0,0,20240208,12:00,1,Georges Niang,10,Q4,2,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,CLE,4,2,0
0,0,3,1,0,0,20240207,2:17,0,Jordan Hawkins,3,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,NOP,1,1,0
0,0,0,0,0,0,20240207,0:16,0,Deni Avdija,0,Q4,0,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,WAS,0,0,0
,,,,,,20240206,,,Ryan Arcidiacono,,Q4,,https://www.basketball-reference.com/boxscores/202402060NYK.html,,NYK,,,
1,0,3,2,0,0,20240208,8:30,0,Mike Conley,6,Q4,1,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIN,3,2,0
1,0,4,1,0,0,20240208,5:00,0,Caris LeVert,2,Q4,2,https://www.basketball-reference.com/boxscores/202402080BRK.html,1,CLE,1,0,1
1,0,1,0,0,0,20240207,2:17,1,Jeremiah Robinson-Earl,0,Q4,1,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,NOP,1,0,0
1,0,4,3,1,1,20240207,10:01,0,Corey Kispert,7,Q4,3,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,WAS,1,0,0
,,,,,,20240206,,,Charlie Brown Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202402060NYK.html,,NYK,,,
,,,,,,20240208,,,Karl-Anthony Towns,,Q4,,https://www.basketball-reference.com/boxscores/202402080MIL.html,,MIN,,,
0,0,0,0,0,0,20240208,5:21,1,Dean Wade,0,Q4,0,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,CLE,0,0,0
0,0,0,0,0,0,20240207,2:17,0,Cody Zeller,0,Q4,1,https://www.basketball-reference.com/boxscores/202402070LAC.html,1,NOP,0,0,1
1,0,8,3,10,7,20240209,12:00,1,Trae Young,13,Q4,0,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,ATL,2,0,2
0,0,2,1,1,1,20240207,9:25,3,Bilal Coulibaly,3,Q4,1,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,WAS,0,0,1
,,,,,,20240206,,,Evan Fournier,,Q4,,https://www.basketball-reference.com/boxscores/202402060NYK.html,,NYK,,,
,,,,,,20240208,,,Jaden McDaniels,,Q4,,https://www.basketball-reference.com/boxscores/202402080MIL.html,,MIN,,,
0,0,4,2,0,0,20240208,7:00,1,Sam Merrill,6,Q4,0,https://www.basketball-reference.com/boxscores/202402080BRK.html,1,CLE,4,2,0
3,0,3,1,0,0,20240207,8:33,2,James Harden,3,Q4,3,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,2,1,0
0,1,2,1,2,0,20240209,9:22,1,Jalen Johnson,2,Q4,2,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,ATL,0,0,0
2,0,2,1,0,0,20240207,4:43,1,Eugene Omoruyi,2,Q4,1,https://www.basketball-reference.com/boxscores/202402070WAS.html,1,WAS,0,0,2
,,,,,,20240206,,,Jacob Toppin,,Q4,,https://www.basketball-reference.com/boxscores/202402060NYK.html,,NYK,,,
0,0,0,0,2,2,20240208,4:00,0,Nickeil Alexander-Walker,2,Q4,0,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIN,0,0,1
2,1,0,0,0,0,20240208,3:11,0,Damian Jones,0,Q4,1,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,CLE,0,0,0
2,0,0,0,2,1,20240207,4:02,0,Kawhi Leonard,1,Q4,1,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,0,0,1
0,1,2,0,0,0,20240209,9:10,0,Bogdan Bogdanović,0,Q4,1,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,ATL,2,0,0
0,0,1,1,0,0,20240207,4:51,0,Delon Wright,3,Q4,1,https://www.basketball-reference.com/boxscores/202402070WAS.html,1,WAS,1,1,0
2,0,0,0,0,0,20240208,8:30,1,Kyle Anderson,0,Q4,1,https://www.basketball-reference.com/boxscores/202402080MIL.html,1,MIN,0,0,2
0,0,1,0,0,0,20240208,3:11,0,Craig Porter Jr.,0,Q4,2,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,CLE,0,0,0
0,0,1,1,0,0,20240207,2:22,0,Paul George,2,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,0,0,0
0,0,1,0,2,2,20240209,9:10,1,Onyeka Okongwu,2,Q4,3,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,ATL,0,0,0
0,0,1,0,0,0,20240207,4:51,1,Landry Shamet,0,Q4,0,https://www.basketball-reference.com/boxscores/202402070WAS.html,0,WAS,0,0,0
0,0,3,2,0,0,20240208,8:14,0,Naz Reid,4,Q4,2,https://www.basketball-reference.com/boxscores/202402080MIL.html,1,MIN,1,0,1
0,0,1,0,2,0,20240208,8:57,0,Jalen Wilson,0,Q4,0,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,BRK,0,0,0
0,0,2,2,0,0,20240207,4:15,0,Terance Mann,5,Q4,2,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,1,1,1
0,0,2,0,2,2,20240209,9:10,1,Saddiq Bey,2,Q4,1,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,ATL,1,0,0
0,0,3,2,0,0,20240208,3:07,0,Josh Minott,5,Q4,1,https://www.basketball-reference.com/boxscores/202402080MIL.html,1,MIN,1,1,0
2,0,2,1,0,0,20240208,3:03,0,Mikal Bridges,3,Q4,0,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,BRK,2,1,0
,,,,,,20240209,,,Miles Bridges,,Q4,,https://www.basketball-reference.com/boxscores/202402090MIL.html,,CHO,,,
0,0,1,1,1,1,20240207,3:00,0,Ivica Zubac,3,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,0,0,0
1,0,0,0,0,0,20240209,5:28,0,De'Andre Hunter,0,Q4,1,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,ATL,0,0,0
0,0,2,0,0,0,20240208,3:30,0,Wendell Moore Jr.,0,Q4,1,https://www.basketball-reference.com/boxscores/202402080MIL.html,1,MIN,1,0,0
0,0,4,2,0,0,20240208,5:00,0,Cam Thomas,5,Q4,0,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,BRK,2,1,0
0,0,0,0,2,2,20240209,7:44,1,Leaky Black,2,Q4,1,https://www.basketball-reference.com/boxscores/202402090MIL.html,0,CHO,0,0,0
0,0,5,3,2,2,20240207,8:33,0,Norman Powell,8,Q4,1,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,2,0,0
0,0,1,1,0,0,20240209,2:50,2,Bruno Fernando,2,Q4,0,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,ATL,0,0,0
1,0,3,1,0,0,20240208,3:07,0,Daishen Nix,3,Q4,0,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIN,3,1,0
0,0,3,1,0,0,20240208,5:00,0,Nic Claxton,2,Q4,0,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,BRK,0,0,0
,,,,,,20240209,,,Nick Richards,,Q4,,https://www.basketball-reference.com/boxscores/202402090MIL.html,,CHO,,,
1,0,1,1,0,0,20240207,9:38,0,Amir Coffey,3,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,1,1,0
0,0,0,0,3,3,20240209,2:50,1,Garrison Mathews,3,Q4,0,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,ATL,0,0,0
0,0,0,0,0,0,20240208,3:07,0,Luka Garza,0,Q4,1,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIN,0,0,0
0,0,0,0,0,0,20240208,5:00,0,Ben Simmons,0,Q4,1,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,BRK,0,0,1
,,,,,,20240209,,,Brandon Miller,,Q4,,https://www.basketball-reference.com/boxscores/202402090MIL.html,,CHO,,,
,,,,,,20240209,,,Cody Martin,,Q4,,https://www.basketball-reference.com/boxscores/202402090MIL.html,,CHO,,,
3,0,0,0,0,0,20240207,4:45,0,Russell Westbrook,0,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,0,0,0
,,,,,,20240209,,,Trent Forrest,,Q4,,https://www.basketball-reference.com/boxscores/202402090PHI.html,,ATL,,,
0,0,1,1,0,0,20240208,2:33,0,Leonard Miller,2,Q4,1,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIN,0,0,0
1,1,7,3,3,3,20240208,12:00,0,Trendon Watford,9,Q4,5,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,BRK,2,0,0
0,0,5,3,4,3,20240209,12:00,1,Bryce McGowens,10,Q4,3,https://www.basketball-reference.com/boxscores/202402090MIL.html,0,CHO,3,1,1
0,0,2,2,1,1,20240207,3:43,3,Mason Plumlee,5,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,0,0,1
,,,,,,20240209,,,AJ Griffin,,Q4,,https://www.basketball-reference.com/boxscores/202402090PHI.html,,ATL,,,
,,,,,,20240209,,,Wesley Matthews,,Q4,,https://www.basketball-reference.com/boxscores/202402090PHI.html,,ATL,,,
2,0,1,1,0,0,20240208,6:36,0,Jae Crowder,3,Q4,0,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIL,1,1,0
1,0,2,1,0,0,20240208,7:00,0,Dennis Smith Jr.,2,Q4,0,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,BRK,0,0,0
1,0,7,0,8,7,20240209,12:00,0,Nick Smith Jr.,7,Q4,2,https://www.basketball-reference.com/boxscores/202402090MIL.html,0,CHO,5,0,1
0,0,0,0,2,2,20240207,4:15,0,Daniel Theis,2,Q4,1,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,0,0,0
,,,,,,20240209,,,Dejounte Murray,,Q4,,https://www.basketball-reference.com/boxscores/202402090PHI.html,,ATL,,,
0,0,7,3,10,7,20240209,12:00,2,Kelly Oubre Jr.,14,Q4,6,https://www.basketball-reference.com/boxscores/202402090PHI.html,1,PHI,4,1,0
0,0,3,2,0,0,20240210,5:06,0,Devin Vassell,5,Q4,2,https://www.basketball-reference.com/boxscores/202402100BRK.html,0,SAS,1,1,1
3,1,2,2,0,0,20240208,12:00,0,Pat Connaughton,4,Q4,2,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIL,0,0,3
0,0,0,0,2,2,20240208,7:00,0,Noah Clowney,2,Q4,2,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,BRK,0,0,1
0,0,0,0,0,0,20240209,12:00,1,JT Thor,0,Q4,2,https://www.basketball-reference.com/boxscores/202402090MIL.html,0,CHO,0,0,0
0,0,1,1,0,0,20240207,3:27,0,Kobe Brown,3,Q4,1,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,1,1,0
1,0,5,3,0,0,20240209,9:10,2,Buddy Hield,7,Q4,1,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,PHI,2,1,0
0,0,5,3,0,0,20240210,5:12,0,Jeremy Sochan,6,Q4,1,https://www.basketball-reference.com/boxscores/202402100BRK.html,1,SAS,1,0,0
1,0,1,0,0,0,20240208,6:36,0,Malik Beasley,0,Q4,0,https://www.basketball-reference.com/boxscores/202402080MIL.html,1,MIL,1,0,0
0,0,2,1,0,0,20240208,7:00,1,Keon Johnson,3,Q4,1,https://www.basketball-reference.com/boxscores/202402080BRK.html,0,BRK,1,1,1
0,0,1,1,0,0,20240209,12:00,1,Nathan Mensah,2,Q4,4,https://www.basketball-reference.com/boxscores/202402090MIL.html,0,CHO,0,0,0
0,0,1,0,2,2,20240207,3:27,0,Brandon Boston Jr.,2,Q4,0,https://www.basketball-reference.com/boxscores/202402070LAC.html,0,LAC,0,0,1
4,0,5,2,4,4,20240209,12:00,1,Tobias Harris,8,Q4,5,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,PHI,1,0,0
2,0,2,1,0,0,20240210,8:11,1,Victor Wembanyama,2,Q4,3,https://www.basketball-reference.com/boxscores/202402100BRK.html,0,SAS,0,0,3
,,,,,,20240208,,,Giannis Antetokounmpo,,Q4,,https://www.basketball-reference.com/boxscores/202402080MIL.html,,MIL,,,
,,,,,,20240208,,,Brook Lopez,,Q4,,https://www.basketball-reference.com/boxscores/202402080MIL.html,,MIL,,,
,,,,,,20240208,,,Dorian Finney-Smith,,Q4,,https://www.basketball-reference.com/boxscores/202402080BRK.html,,BRK,,,
,,,,,,20240208,,,Cameron Johnson,,Q4,,https://www.basketball-reference.com/boxscores/202402080BRK.html,,BRK,,,
1,0,1,0,0,0,20240209,4:16,0,Amari Bailey,0,Q4,0,https://www.basketball-reference.com/boxscores/202402090MIL.html,0,CHO,1,0,0
,,,,,,20240207,,,Bones Hyland,,Q4,,https://www.basketball-reference.com/boxscores/202402070LAC.html,,LAC,,,
2,1,4,2,0,0,20240209,12:00,0,Cameron Payne,6,Q4,1,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,PHI,3,2,0
0,0,1,1,0,0,20240210,8:11,0,Tre Jones,2,Q4,0,https://www.basketball-reference.com/boxscores/202402100BRK.html,0,SAS,0,0,0
2,0,4,2,0,0,20240208,6:36,0,Bobby Portis,4,Q4,2,https://www.basketball-reference.com/boxscores/202402080MIL.html,1,MIL,0,0,0
,,,,,,20240208,,,Lonnie Walker IV,,Q4,,https://www.basketball-reference.com/boxscores/202402080BRK.html,,BRK,,,
,,,,,,20240209,,,Dāvis Bertāns,,Q4,,https://www.basketball-reference.com/boxscores/202402090MIL.html,,CHO,,,
,,,,,,20240209,,,Tre Mann,,Q4,,https://www.basketball-reference.com/boxscores/202402090MIL.html,,CHO,,,
3,0,3,1,0,0,20240210,12:00,1,Andrew Nembhard,3,Q4,0,https://www.basketball-reference.com/boxscores/202402100NYK.html,0,IND,1,1,0
,,,,,,20240207,,,P.J. Tucker,,Q4,,https://www.basketball-reference.com/boxscores/202402070LAC.html,,LAC,,,
0,0,2,0,0,0,20240209,6:31,3,Paul Reed,0,Q4,1,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,PHI,2,0,0
1,0,2,1,0,0,20240210,8:17,1,Julian Champagnie,2,Q4,1,https://www.basketball-reference.com/boxscores/202402100BRK.html,0,SAS,1,0,0
2,0,6,5,0,0,20240208,12:00,0,A.J. Green,15,Q4,1,https://www.basketball-reference.com/boxscores/202402080MIL.html,0,MIL,6,5,1
,,,,,,20240209,,,Jae Crowder,,Q4,,https://www.basketball-reference.com/boxscores/202402090MIL.html,,MIL,,,
0,0,0,0,0,0,20240210,2:22,2,Aaron Nesmith,0,Q4,0,https://www.basketball-reference.com/boxscores/202402100NYK.html,0,IND,0,0,0
0,0,0,0,0,0,20240209,1:38,1,KJ Martin,0,Q4,0,https://www.basketball-reference.com/boxscores/202402090PHI.html,0,PHI,0,0,0
0,0,1,0,0,0,20240210,6:57,0,Keldon Johnson,0,Q4,0,https://www.basketball-reference.com/boxscores/202402100BRK.html,0,SAS,0,0,1
2,0,1,0,0,0,20240208,5:24,0,Andre Jackson Jr.,0,Q4,0,https://www.basketball-reference.com/boxscores/202402080MIL.html,1,MIL,0,0,0
,,,,,,20240209,,,Damian Lillard,,Q4,,https://www.basketball-reference.com/boxscores/202402090MIL.html,,MIL,,,
1,0,3,1,0,0,20240210,6:58,0,Pascal Siakam,2,Q4,3,https://www.basketball-reference.com/boxscores/202402100NYK.html,1,IND,2,0,0
